# TITLE= "sv.IP_direct.dat"
# Coord_Sys CYLIND
5.3135e+09 1.7555e+11 0.00e+00  -1   8  21
5.3135e+09 2.2975e+11 0.00e+00  -1   8  22
5.3135e+09 3.0068e+11 0.00e+00  -1   8  23
5.3135e+09 3.9350e+11 0.00e+00  -1   8  24
5.3135e+09 5.1499e+11 0.00e+00  -1   8  25
5.3135e+09 6.7398e+11 0.00e+00  -1   8  26
5.3135e+09 8.8205e+11 0.00e+00  -1   8  27
5.3135e+09 1.1544e+12 0.00e+00  -1   8  28
5.3135e+09 1.5107e+12 0.00e+00  -1   8  29
6.9539e+09 3.5000e+08 3.53e-01   0   9   0
6.9539e+09 8.0805e+08 8.71e-01   0   9   1
6.9539e+09 1.0575e+09 1.33e+00   0   9   2
6.9539e+09 1.3840e+09 2.40e+00   0   9   3
6.9539e+09 1.8113e+09 4.32e+00   0   9   4
6.9539e+09 2.3705e+09 7.91e+00   0   9   5
6.9539e+09 3.1023e+09 1.56e+01   0   9   6
6.9539e+09 4.0600e+09 3.06e+01   0   9   7
6.9539e+09 5.3135e+09 5.73e+01   0   9   8
6.9539e+09 6.9539e+09 1.07e+02   0   9   9
6.9539e+09 9.1007e+09 2.08e+02   0   9  10
6.9539e+09 1.1910e+10 4.29e+02   0   9  11
6.9539e+09 1.5587e+10 1.23e+03   1   9  12
6.9539e+09 2.0399e+10 1.97e+04   1   9  13
6.9539e+09 2.6697e+10 0.00e+00  -1   9  14
6.9539e+09 3.4939e+10 0.00e+00  -1   9  15
6.9539e+09 4.5726e+10 0.00e+00  -1   9  16
6.9539e+09 5.9843e+10 0.00e+00  -1   9  17
6.9539e+09 7.8318e+10 0.00e+00  -1   9  18
6.9539e+09 1.0250e+11 0.00e+00  -1   9  19
6.9539e+09 1.3414e+11 0.00e+00  -1   9  20
6.9539e+09 1.7555e+11 0.00e+00  -1   9  21
6.9539e+09 2.2975e+11 0.00e+00  -1   9  22
6.9539e+09 3.0068e+11 0.00e+00  -1   9  23
6.9539e+09 3.9350e+11 0.00e+00  -1   9  24
6.9539e+09 5.1499e+11 0.00e+00  -1   9  25
6.9539e+09 6.7398e+11 0.00e+00  -1   9  26
6.9539e+09 8.8205e+11 0.00e+00  -1   9  27
6.9539e+09 1.1544e+12 0.00e+00  -1   9  28
6.9539e+09 1.5107e+12 0.00e+00  -1   9  29
9.1007e+09 3.5000e+08 6.41e-02   0  10   0
9.1007e+09 8.0805e+08 1.89e-01   0  10   1
9.1007e+09 1.0575e+09 3.45e-01   0  10   2
9.1007e+09 1.3840e+09 6.44e-01   0  10   3
9.1007e+09 1.8113e+09 1.36e+00   0  10   4
9.1007e+09 2.3705e+09 2.79e+00   0  10   5
9.1007e+09 3.1023e+09 5.51e+00   0  10   6
9.1007e+09 4.0600e+09 1.16e+01   0  10   7
9.1007e+09 5.3135e+09 2.46e+01   0  10   8
9.1007e+09 6.9539e+09 4.90e+01   0  10   9
9.1007e+09 9.1007e+09 9.56e+01   0  10  10
9.1007e+09 1.1910e+10 1.92e+02   0  10  11
9.1007e+09 1.5587e+10 4.05e+02   0  10  12
9.1007e+09 2.0399e+10 1.19e+03   1  10  13
9.1007e+09 2.6697e+10 2.71e+04   1  10  14
9.1007e+09 3.4939e+10 0.00e+00  -1  10  15
9.1007e+09 4.5726e+10 0.00e+00  -1  10  16
