# Graph from beur1.png, page unknown
6604.9	1.003
6608.7	1.003
6612.5	1.000
6616.3	1.001
6620.1	1.005
6623.9	1.008
6627.7	1.008
6631.5	1.008
6635.3	1.010
6639.1	1.006
6642.9	1.005
6646.7	1.006
6650.5	1.003
6654.3	1.003
6658.1	1.003
6661.9	1.008
6665.7	1.022
6669.5	1.032
6673.3	1.032
6677.1	1.034
6680.9	1.027
6684.7	1.011
6688.5	1.003
6690.4	1.003
6690.4	1.003
6690.4	1.003
6692.3	1.005
6696.1	1.003
6700.0	1.112
6700.0	1.112
6700.0	1.112
6701.9	1.129
6701.9	1.129
6701.9	1.129
6701.9	1.129
6701.9	1.129
6701.9	1.129

